"PSP_STUDYID","STANDID","SPECIES","TREEID","DBH","BEST_BIOMASS","JENKINS_BIOMASS"
"NFGY","GMNF","ABPR","GMNF003200002",177.8,35.1776,30.6628
"NFGY","GMNF","ABPR","GMNF003200002",174.0,33.2697,29.0711
"NFGY","GMNF","ABPR","GMNF003200002",176.9,34.7199,30.2812
"NFGY","GMNF","ABPR","GMNF003200002",178.0,35.2799,30.748
"NFGY","GMNF","PSME","GMNF003200004",209.1,33.1602,50.8391
"NFGY","GMNF","PSME","GMNF003200004",204.3,31.4942,48.0476
"NFGY","GMNF","PSME","GMNF003200004",203.4,31.1863,47.5346
"NFGY","GMNF","PSME","GMNF003200004",204.7,31.6314,48.2767
"NFGY","GMNF","PSME","GMNF003200004",203.9,31.3572,47.8192
"NFGY","GMNF","PSME","GMNF003200015",205.0,31.7346,48.4489
"NFGY","GMNF","PSME","GMNF003200015",203.3,31.1522,47.4778
"NFGY","GMNF","PSME","GMNF003200015",196.7,28.9403,43.8169
"NFGY","GMNF","PSME","GMNF003200015",200.8,30.3052,46.0707
"NFGY","GMNF","PSME","GMNF003200015",202.5,30.88,47.0248
"NFGY","GMNF","ABPR","GMNF003300017",173.0,32.7784,28.6606
"NFGY","GMNF","PSME","GMNF003400001",213.5,34.7233,53.4801
"NFGY","GMNF","PSME","GMNF003400001",208.1,32.8098,50.2498
"NFGY","GMNF","PSME","GMNF003400001",201.6,30.575,46.5182
"NFGY","GMNF","PSME","GMNF003400001",206.2,32.1488,49.1414
"NFGY","GMNF","PSME","GMNF003400001",208.5,32.9497,50.4851
"NFGY","GMNF","ABPR","GMNF003400006",156.7,25.3895,22.4536
"NFGY","GMNF","ABPR","GMNF003400006",154.5,24.4796,21.6844
"NFGY","GMNF","ABPR","GMNF003400006",150.8,22.9949,20.4265
"NFGY","GMNF","ABPR","GMNF003400006",152.9,23.8306,21.1349
"NFGY","GMNF","ABPR","GMNF003400006",153.6,24.1133,21.3743
"NFGY","GMNF","ABPR","GMNF003500003",182.7,37.7348,32.7904
"NFGY","GMNF","ABPR","GMNF003500007",174.3,33.4179,29.1949
"NFGY","GMNF","ABPR","GMNF003500007",173.0,32.7784,28.6606
"NFGY","GMNF","ABPR","GMNF003500007",169.8,31.2362,27.3705
"NFGY","GMNF","ABPR","GMNF003500007",170.8,31.7132,27.7698
"NFGY","GMNF","ABPR","GMNF003500007",171.7,32.1464,28.1322
"NFGY","GMNF","PSME","GMNF003500011",176.5,22.6605,33.6718
"NFGY","GMNF","PSME","GMNF003500011",174.4,22.0505,32.7066
"NFGY","GMNF","PSME","GMNF003500011",168.6,20.4083,30.1267
"NFGY","GMNF","PSME","GMNF003500011",171.2,21.1367,31.2677
"NFGY","GMNF","PSME","GMNF003500011",172.4,21.4772,31.8028
"NFGY","GMNF","ABPR","GMNF003600015",174.2,33.3685,29.1536
"NFGY","GMNF","ABPR","GMNF003600015",172.8,32.6807,28.579
"NFGY","GMNF","ABPR","GMNF003600015",171.3,31.9534,27.9708
"NFGY","GMNF","ABPR","GMNF003600015",174.1,33.3191,29.1123
"NFGY","GMNF","ABPR","GMNF003600015",174.1,33.3191,29.1123
"NFGY","GMNF","PSME","GMNF003700004",216.9,35.9546,55.5752
"NFGY","GMNF","PSME","GMNF003700004",209.6,33.3361,51.1352
"NFGY","GMNF","PSME","GMNF003700004",202.0,30.7104,46.743
"NFGY","GMNF","PSME","GMNF003700004",207.0,32.4263,49.6064
"NFGY","GMNF","PSME","GMNF003700004",209.3,33.2305,50.9574
"NFGY","GMNF","PSME","GMNF003800001",162.8,18.8289,27.6711
"NFGY","GMNF","PSME","GMNF003800001",159.2,17.8802,26.2085
"NFGY","GMNF","PSME","GMNF003800001",154.5,16.6786,24.3693
"NFGY","GMNF","PSME","GMNF003800001",156.2,17.1084,25.0254
"NFGY","GMNF","ABPR","GMNF003800005",164.0,28.556,25.1218
"NFGY","GMNF","ABPR","GMNF003800005",167.3,30.0629,26.3871
"NFGY","GMNF","ABPR","GMNF003800005",165.6,29.2807,25.7307
"NFGY","GMNF","ABPR","GMNF003800014",167.5,30.1557,26.465
"NFGY","GMNF","ABPR","GMNF003800022",187.5,40.3472,34.9578
"NFGY","GMNF","ABPR","GMNF003800022",181.0,36.8352,32.0426
"NFGY","GMNF","ABPR","GMNF003800022",185.6,39.3003,34.09
"NFGY","GMNF","ABPR","GMNF003800022",185.8,39.4097,34.1807
"NFGY","GMNF","ABPR","GMNF003900003",152.0,23.4702,20.8296
"NFGY","GMNF","ABPR","GMNF003900009",181.4,37.0457,32.2176
"NFGY","GMNF","ABPR","GMNF003900009",178.3,35.4336,30.876
"NFGY","GMNF","ABPR","GMNF003900009",170.8,31.7132,27.7698
"NFGY","GMNF","ABPR","GMNF003900009",174.8,33.6659,29.402
"NFGY","GMNF","ABPR","GMNF003900009",177.7,35.1266,30.6202
"NFGY","GMNF","PSME","GMNF004000015",204.2,31.4599,47.9905
"NFGY","GMNF","PSME","GMNF004000015",201.0,30.3726,46.1823
"NFGY","GMNF","PSME","GMNF004000015",194.0,28.058,42.3691
"NFGY","GMNF","PSME","GMNF004000015",197.3,29.1382,44.1426
"NFGY","GMNF","PSME","GMNF004000015",199.6,29.9026,45.4041
"NFGY","GMNF","PSME","GMNF004000016",172.2,21.4203,31.7133
"NFGY","GMNF","PSME","GMNF004000016",166.3,19.7744,29.1381
"NFGY","GMNF","PSME","GMNF004000016",159.7,18.0105,26.4088
"NFGY","GMNF","PSME","GMNF004000016",162.7,18.8022,27.6298
"NFGY","GMNF","PSME","GMNF004000016",164.3,19.2313,28.2943
"NFGY","GMNF","ABPR","GMNF004100001",155.3,24.8082,21.9622
"NFGY","GMNF","ABPR","GMNF004100001",154.5,24.4796,21.6844
"NFGY","GMNF","ABPR","GMNF004100001",152.5,23.67,20.9989
"NFGY","GMNF","ABPR","GMNF004100001",152.1,23.5101,20.8634
"NFGY","GMNF","ABPR","GMNF004100001",153.4,24.0323,21.3057
"NFGY","GMNF","PSME","GMNF004200006",177.7,23.0127,34.2307
"NFGY","GMNF","PSME","GMNF004200006",174.0,21.9353,32.5247
"NFGY","GMNF","PSME","GMNF004200006",168.0,20.242,29.8669
"NFGY","GMNF","PSME","GMNF004200006",171.3,21.165,31.3121
"NFGY","GMNF","PSME","GMNF004200006",172.1,21.3918,31.6686
"NFGY","GMNF","PSME","GMNF004200009",180.8,23.9348,35.6999
"NFGY","GMNF","PSME","GMNF004200009",176.0,22.5145,33.4405
"NFGY","GMNF","PSME","GMNF004200009",169.5,20.659,30.5189
"NFGY","GMNF","PSME","GMNF004200009",172.1,21.3918,31.6686
"NFGY","GMNF","PSME","GMNF004200009",174.5,22.0794,32.7522
"NFGY","GMNF","PSME","GMNF004300004",150.2,15.6159,22.7554
"NFGY","GMNF","PSME","GMNF004400005",152.3,16.1305,23.5354
"NFGY","GMNF","PSME","GMNF004400005",151.1,15.8354,23.0878
"NFGY","GMNF","PSME","GMNF004400005",150.1,15.5916,22.7186
"NFGY","GMNF","PSME","GMNF004400005",150.9,15.7865,23.0137
"NFGY","GMNF","PSME","GMNF004400006",170.0,20.799,30.738
"NFGY","GMNF","PSME","GMNF004400006",167.5,20.1039,29.6515
"NFGY","GMNF","PSME","GMNF004400006",157.5,17.4408,25.5341
"NFGY","GMNF","PSME","GMNF004400006",163.5,19.0161,27.9609
"NFGY","GMNF","PSME","GMNF004400006",165.2,19.4748,28.6722
"NFGY","GMNF","ABPR","GMNF004400007",192.3,43.0676,37.2085
"NFGY","GMNF","ABPR","GMNF004400007",192.7,43.2992,37.3999
"NFGY","GMNF","ABPR","GMNF004400007",191.5,42.6066,36.8276
"NFGY","GMNF","ABPR","GMNF004400007",193.3,43.648,37.688
"NFGY","GMNF","ABPR","GMNF004400007",192.9,43.4153,37.4958
"NFGY","GMNF","ABPR","GMNF004400011",167.7,30.2488,26.543
"NFGY","GMNF","ABPR","GMNF004400011",168.1,30.4353,26.6995
"NFGY","GMNF","ABPR","GMNF004400011",154.7,24.5615,21.7536
"NFGY","GMNF","ABPR","GMNF004400011",160.7,27.0964,23.8935
"NFGY","GMNF","ABPR","GMNF004400011",163.8,28.4662,25.0464
"NFGY","GMNF","ABPR","GMNF004400018",175.9,34.2155,29.8606
"NFGY","GMNF","ABPR","GMNF004400018",171.2,31.9053,27.9306
"NFGY","GMNF","ABPR","GMNF004400018",161.0,27.2271,24.0037
"NFGY","GMNF","ABPR","GMNF004400018",165.9,29.4178,25.8458
"NFGY","GMNF","ABPR","GMNF004400018",167.8,30.2953,26.5821
"NFGY","GMNF","ABPR","GMNF004500004",169.9,31.2837,27.4103
"NFGY","GMNF","ABPR","GMNF004500004",168.3,30.5289,26.7779
"NFGY","GMNF","ABPR","GMNF004500004",164.9,28.9623,25.4632
"NFGY","GMNF","ABPR","GMNF004500004",167.4,30.1093,26.426
"NFGY","GMNF","ABPR","GMNF004500004",167.5,30.1557,26.465
"NFGY","GMNF","ABPR","GMNF004500011",164.3,28.6911,25.2353
"NFGY","GMNF","ABPR","GMNF004500011",162.0,27.6658,24.373
"NFGY","GMNF","ABPR","GMNF004500011",158.9,26.3199,23.2389
"NFGY","GMNF","ABPR","GMNF004500011",160.5,27.0094,23.8202
"NFGY","GMNF","ABPR","GMNF004500011",161.6,27.4898,24.2249
"NFGY","GMNF","ABPR","GMNF004600005",163.6,28.3766,24.971
"NFGY","GMNF","ABPR","GMNF004600005",164.5,28.7813,25.3112
"NFGY","GMNF","ABPR","GMNF004600005",166.0,29.4636,25.8843
"NFGY","GMNF","ABPR","GMNF004600010",187.2,40.1808,34.8199
"NFGY","GMNF","ABPR","GMNF004600010",187.4,40.2917,34.9118
"NFGY","GMNF","ABPR","GMNF004600010",187.2,40.1808,34.8199
"NFGY","GMNF","ABPR","GMNF004600010",187.7,40.4584,35.0499
"NFGY","GMNF","ABPR","GMNF004600010",187.5,40.3472,34.9578
"NFGY","GMNF","PSME","GMNF004700001",198.0,29.3698,44.5243
"NFGY","GMNF","PSME","GMNF004700001",193.0,27.7346,41.8401
"NFGY","GMNF","PSME","GMNF004700001",186.3,25.6143,38.3969
"NFGY","GMNF","PSME","GMNF004700001",189.1,26.4905,39.8146
"NFGY","GMNF","PSME","GMNF004700001",194.0,28.058,42.3691
"NFGY","GMNF","PSME","GMNF004700008",170.1,20.827,30.7819
"NFGY","GMNF","PSME","GMNF004700008",166.8,19.9114,29.3514
"NFGY","GMNF","PSME","GMNF004700008",158.4,17.6728,25.8899
"NFGY","GMNF","PSME","GMNF004700008",163.6,19.043,28.0024
"NFGY","GMNF","PSME","GMNF004700008",165.1,19.4477,28.6301
"NFGY","GMNF","PSME","GMNF004800005",208.8,33.0549,50.6619
"NFGY","GMNF","PSME","GMNF004800005",207.4,32.5655,49.8398
"NFGY","GMNF","PSME","GMNF004800005",204.3,31.4942,48.0476
"NFGY","GMNF","PSME","GMNF004800005",205.5,31.9068,48.7368
"NFGY","GMNF","PSME","GMNF004800005",207.3,32.5307,49.7814
"NFGY","GMNF","ABPR","GMNF004800006",159.8,26.7064,23.5649
"NFGY","GMNF","ABPR","GMNF004800006",158.9,26.3199,23.2389
"NFGY","GMNF","ABPR","GMNF004800006",155.1,24.7258,21.8926
"NFGY","GMNF","ABPR","GMNF004800006",157.0,25.5152,22.5598
"NFGY","GMNF","ABPR","GMNF004800006",159.0,26.3627,23.275
"NFGY","GMNF","PSME","GMNF004800017",180.0,23.6952,35.3173
"NFGY","GMNF","ABPR","GMNF004900005",167.0,29.9239,26.2706
"NFGY","GMNF","ABPR","GMNF004900005",165.4,29.1895,25.6541
"NFGY","GMNF","ABPR","GMNF004900005",161.0,27.2271,24.0037
"NFGY","GMNF","ABPR","GMNF004900005",163.4,28.2871,24.8958
"NFGY","GMNF","ABPR","GMNF004900005",164.3,28.6911,25.2353
"NFGY","GMNF","ABPR","GMNF004900008",163.6,28.3766,24.971
"NFGY","GMNF","ABPR","GMNF004900008",162.0,27.6658,24.373
"NFGY","GMNF","ABPR","GMNF004900008",160.4,26.966,23.7837
"NFGY","GMNF","ABPR","GMNF004900008",160.8,27.1399,23.9302
"NFGY","GMNF","ABPR","GMNF004900008",162.0,27.6658,24.373
"NFGY","GMNF","PSME","GMNF004900013",186.0,25.5212,38.2467
"NFGY","GMNF","PSME","GMNF004900013",183.9,24.8746,37.2057
"NFGY","GMNF","PSME","GMNF004900013",179.0,23.3972,34.8424
"NFGY","GMNF","PSME","GMNF004900013",181.8,24.2361,36.1816
"NFGY","GMNF","PSME","GMNF004900013",183.1,24.6304,36.8136
"NFGY","GMNF","ABPR","GMNF004900015",212.0,55.3963,47.34
"NFGY","GMNF","PSME","GMNF004900018",208.6,32.9848,50.544
"NFGY","GMNF","PSME","GMNF004900018",203.4,31.1863,47.5346
"NFGY","GMNF","PSME","GMNF004900018",197.4,29.1712,44.197
"NFGY","GMNF","PSME","GMNF004900018",200.0,30.0365,45.6257
"NFGY","GMNF","PSME","GMNF004900018",202.4,30.846,46.9683
"NFGY","GMNF","ABPR","GMNF005000003",156.4,25.2643,22.3478
"NFGY","GMNF","ABPR","GMNF005000003",154.9,24.6436,21.823
"NFGY","GMNF","ABPR","GMNF005000003",150.7,22.9556,20.3932
"NFGY","GMNF","ABPR","GMNF005000003",151.1,23.1132,20.5268
"NFGY","GMNF","ABPR","GMNF005000003",154.2,24.3571,21.5807
"NFGY","GMNF","PSME","GMNF005000009",151.7,15.9826,23.311
"NFGY","GMNF","ABPR","GMNF005000014",150.9,23.0343,20.4599
"NFGY","GMNF","ABPR","GMNF005000018",181.0,36.8352,32.0426
"NFGY","GMNF","ABPR","GMNF005000018",176.8,34.6692,30.239
"NFGY","GMNF","ABPR","GMNF005000018",171.5,32.0498,28.0514
"NFGY","GMNF","ABPR","GMNF005000018",174.7,33.6163,29.3605
"NFGY","GMNF","ABPR","GMNF005000018",175.9,34.2155,29.8606
"NFGY","GMNF","ABPR","GMNF005100009",212.1,55.4638,47.3952
"NFGY","GMNF","ABPR","GMNF005100009",211.9,55.3289,47.2848
"NFGY","GMNF","ABPR","GMNF005100009",209.3,53.5935,45.8649
"NFGY","GMNF","ABPR","GMNF005100009",210.4,54.3236,46.4625
"NFGY","GMNF","ABPR","GMNF005100009",211.2,54.8584,46.9
"NFGY","GMNF","ABPR","GMNF005200005",185.8,39.4097,34.1807
"NFGY","GMNF","ABPR","GMNF005200005",184.8,38.8646,33.7285
"NFGY","GMNF","ABPR","GMNF005200005",179.0,35.7937,31.176
"NFGY","GMNF","ABPR","GMNF005200005",182.0,37.3628,32.4813
"NFGY","GMNF","ABPR","GMNF005200005",183.0,37.895,32.9235
"NFGY","GMNF","PSME","GMNF005200014",175.5,22.369,33.2101
"NFGY","GMNF","PSME","GMNF005200014",174.2,21.9928,32.6156
"NFGY","GMNF","PSME","GMNF005200014",169.7,20.715,30.6064
"NFGY","GMNF","PSME","GMNF005200014",172.2,21.4203,31.7133
"NFGY","GMNF","PSME","GMNF005200014",173.3,21.7343,32.2077
"NFGY","GMNF","ABPR","GMNF005300008",151.3,23.1923,20.5939
"NFGY","GMNF","ABPR","GMNF005400006",172.9,32.7295,28.6198
"NFGY","GMNF","ABPR","GMNF005400006",172.6,32.5831,28.4974
"NFGY","GMNF","ABPR","GMNF005400006",170.0,31.3312,27.4501
"NFGY","GMNF","ABPR","GMNF005400006",170.0,31.3312,27.4501
"NFGY","GMNF","ABPR","GMNF005400006",172.3,32.4371,28.3754
"NFGY","GMNF","PSME","GMNF005400012",157.1,17.3382,25.377
"NFGY","GMNF","PSME","GMNF005400012",154.3,16.6284,24.2928
"NFGY","GMNF","PSME","GMNF005400012",151.1,15.8354,23.0878
"NFGY","GMNF","PSME","GMNF005400012",153.2,16.3536,23.8745
"NFGY","GMNF","PSME","GMNF005500003",160.8,18.2988,26.8527
"NFGY","GMNF","PSME","GMNF005500003",158.2,17.6211,25.8106
"NFGY","GMNF","PSME","GMNF005500003",154.2,16.6033,24.2546
"NFGY","GMNF","PSME","GMNF005500003",155.7,16.9814,24.8314
"NFGY","GMNF","ABPR","GMNF005500005",197.0,45.8373,39.4941
"NFGY","GMNF","ABPR","GMNF005500005",195.0,44.6458,38.5116
"NFGY","GMNF","ABPR","GMNF005500005",188.8,41.0733,35.5591
"NFGY","GMNF","ABPR","GMNF005500005",190.3,41.9209,36.2606
"NFGY","GMNF","ABPR","GMNF005500005",192.3,43.0676,37.2085
"NFGY","GMNF","PSME","GMNF005700002",181.9,24.2663,36.23
"NFGY","GMNF","PSME","GMNF005700002",176.1,22.5437,33.4866
"NFGY","GMNF","PSME","GMNF005700002",174.6,22.1083,32.7978
"NFGY","GMNF","PSME","GMNF005700002",164.5,19.2853,28.3781
"NFGY","GMNF","PSME","GMNF005700002",170.0,20.799,30.738
"NFGY","GMNF","ABPR","GMNF005700006",178.6,35.5876,31.0043
"NFGY","GMNF","ABPR","GMNF005700006",177.7,35.1266,30.6202
"NFGY","GMNF","ABPR","GMNF005700006",177.7,35.1266,30.6202
"NFGY","GMNF","ABPR","GMNF005700006",173.5,33.0235,28.8654
"NFGY","GMNF","ABPR","GMNF005700006",177.7,35.1266,30.6202
"NFGY","GMNF","ABPR","GMNF005700008",170.0,31.3312,27.4501
"NFGY","GMNF","ABPR","GMNF005700008",168.2,30.4821,26.7386
"NFGY","GMNF","ABPR","GMNF005700008",164.9,28.9623,25.4632
"NFGY","GMNF","ABPR","GMNF005700008",163.7,28.4214,25.0087
"NFGY","GMNF","ABPR","GMNF005700008",163.9,28.5111,25.0841
"NFGY","GMNF","ABPR","GMNF005700014",154.2,24.3571,21.5807
"NFGY","GMNF","ABPR","GMNF005700014",151.3,23.1923,20.5939
"NFGY","GMNF","ABPR","GMNF005800005",166.9,29.8777,26.2318
"NFGY","GMNF","ABPR","GMNF005800005",163.5,28.3318,24.9334
"NFGY","GMNF","ABPR","GMNF005800005",163.0,28.1087,24.7457
"NFGY","GMNF","ABPR","GMNF005800005",161.6,27.4898,24.2249
"NFGY","GMNF","ABPR","GMNF005800005",163.1,28.1533,24.7832
"NFGY","GMNF","ABPR","GMNF005800006",186.0,39.5193,34.2716
"NFGY","GMNF","ABPR","GMNF005800006",185.5,39.2457,34.0447
"NFGY","GMNF","ABPR","GMNF005800006",185.5,39.2457,34.0447
"NFGY","GMNF","ABPR","GMNF005800006",183.5,38.1628,33.1459
"NFGY","GMNF","ABPR","GMNF005800006",186.4,39.7391,34.4538
"NFGY","GMNF","ABPR","GMNF005900011",167.4,30.1093,26.426
"NFGY","GMNF","ABPR","GMNF005900011",167.0,29.9239,26.2706
"NFGY","GMNF","ABPR","GMNF005900011",166.5,29.6932,26.077
"NFGY","GMNF","ABPR","GMNF005900011",161.0,27.2271,24.0037
"NFGY","GMNF","ABPR","GMNF005900011",164.5,28.7813,25.3112
"NFGY","GMNF","PSME","GMNF006000006",156.8,17.2614,25.2595
"NFGY","GMNF","PSME","GMNF006000006",155.3,16.8802,24.6768
"NFGY","GMNF","PSME","GMNF006000006",155.0,16.8044,24.5612
"NFGY","GMNF","PSME","GMNF006000006",152.9,16.2791,23.7611
"NFGY","GMNF","ABPR","GMNF006000023",198.5,46.7436,40.2407
"NFGY","GMNF","ABPR","GMNF006000023",195.5,44.9418,38.7558
"NFGY","GMNF","ABPR","GMNF006000023",194.0,44.0572,38.0258
"NFGY","GMNF","ABPR","GMNF006000023",194.3,44.2333,38.1712
"NFGY","GMNF","ABPR","GMNF006000023",195.7,45.0606,38.8538
"NFGY","GMNF","PSME","GMNF006100010",162.3,18.6956,27.4651
"NFGY","GMNF","PSME","GMNF006100010",159.1,17.8542,26.1686
"NFGY","GMNF","PSME","GMNF006100010",157.4,17.4151,25.4948
"NFGY","GMNF","PSME","GMNF006100010",151.5,15.9335,23.2364
"NFGY","GMNF","PSME","GMNF006100010",154.9,16.7792,24.5227
"NFGY","GMNF","ABPR","GMNF006100015",179.7,36.1562,31.4777
"NFGY","GMNF","ABPR","GMNF006100015",176.1,34.316,29.9445
"NFGY","GMNF","ABPR","GMNF006100015",174.9,33.7157,29.4435
"NFGY","GMNF","ABPR","GMNF006100015",169.1,30.9049,27.093
"NFGY","GMNF","ABPR","GMNF006100015",172.6,32.5831,28.4974
"NFGY","GMNF","ABPR","GMNF006200002",158.8,26.2771,23.2029
"NFGY","GMNF","ABPR","GMNF006200002",157.9,25.8945,22.88
"NFGY","GMNF","ABPR","GMNF006200002",156.3,25.2226,22.3126
"NFGY","GMNF","ABPR","GMNF006200002",151.7,23.3509,20.7284
"NFGY","GMNF","ABPR","GMNF006200002",155.4,24.8494,21.9971
"NFGY","GMNF","ABPR","GMNF006300005",190.5,42.0347,36.3547
"NFGY","GMNF","ABPR","GMNF006300005",191.4,42.5492,36.7801
"NFGY","GMNF","PSME","GMNF006400010",165.1,19.4477,28.6301
"NFGY","GMNF","PSME","GMNF006400010",161.5,18.4835,27.1375
"NFGY","GMNF","PSME","GMNF006400010",159.9,18.0628,26.4892
"NFGY","GMNF","PSME","GMNF006400010",152.2,16.1058,23.4979
"NFGY","GMNF","PSME","GMNF006400010",158.5,17.6986,25.9296
"NFGY","GMNF","ABPR","GMNF006400012",234.0,71.4764,60.4164
"NFGY","GMNF","ABPR","GMNF006400012",230.2,68.5187,58.0211
"NFGY","GMNF","ABPR","GMNF006400012",229.3,67.8294,57.4623
"NFGY","GMNF","ABPR","GMNF006400012",221.7,62.1775,52.8713
"NFGY","GMNF","ABPR","GMNF006400012",228.2,66.9927,56.7837
"HSGY","HR01","PISI","HR01000100001",151.5,15.8621,23.2364
"HSGY","HR01","PISI","HR01000100008",163.0,18.8131,27.7537
"HSGY","HR01","PISI","HR01000100008",163.0,18.8131,27.7537
"HSGY","HR01","PISI","HR01000100008",166.2,19.6857,29.0956
"HSGY","HR01","PISI","HR01000100008",165.7,19.5478,28.8835
"HSGY","HR01","PISI","HR01000100008",168.0,20.1864,29.8669
"HSGY","HR01","PISI","HR01000100008",170.0,20.7513,30.738
"HSGY","HR01","PISI","HR01000200002",150.5,15.619,22.8659
"HSGY","HR01","PISI","HR01000200002",150.2,15.5465,22.7554
"HSGY","HR01","PISI","HR01000200002",151.9,15.9599,23.3856
"HSGY","HR01","PISI","HR01000200002",151.1,15.7646,23.0878
"HSGY","HR01","PISI","HR01000200002",154.6,16.6293,24.4076
"HSGY","HR01","PISI","HR01000500001",158.5,17.6241,25.9296
"HSGY","HR01","PISI","HR01000500001",164.9,19.3284,28.5459
"HSGY","HR01","PISI","HR01000500001",166.9,19.8795,29.3942
"HSGY","HR01","PISI","HR01000500001",167.5,20.0466,29.6515
"HSGY","HR01","PISI","HR01000500001",174.8,22.1434,32.8892
"HSGY","HR01","PISI","HR01000500001",177.2,22.8589,33.9972
"HSGY","HR01","PISI","HR01000500004",179.6,23.5874,35.1269
"HSGY","HR01","PISI","HR01000500004",179.8,23.6487,35.222
"HSGY","HR01","PISI","HR01000500004",181.0,24.0184,35.796
"HSGY","HR01","PISI","HR01000500004",182.4,24.4539,36.4725
"HSGY","HR01","PISI","HR01000500004",182.8,24.5791,36.6672
"HSGY","HR01","PISI","HR01000500004",184.9,25.2427,37.6993
"HSGY","HR01","PISI","HR01000800001",168.5,20.3268,30.0833
"HSGY","HR01","PISI","HR01000800001",171.7,21.2384,31.4901
"HSGY","HR01","PISI","HR01000800001",174.5,22.0549,32.7522
"HSGY","HR01","PISI","HR01000800001",175.5,22.3508,33.2101
"HSGY","HR01","PISI","HR01000800001",178.8,23.3431,34.7479
"HSGY","HR01","PISI","HR01000800001",180.0,23.7101,35.3173
"HSGY","HR01","PISI","HR01001100022",177.3,22.889,34.0438
"HSGY","HR01","PISI","HR01001100022",175.5,22.3508,33.2101
"HSGY","HR01","PISI","HR01001100022",178.7,23.3127,34.7007
"HSGY","HR01","PISI","HR01001200004",196.1,28.9532,43.4927
"HSGY","HR01","PISI","HR01001200004",199.4,30.1021,45.2936
"HSGY","HR01","PISI","HR01001200004",201.7,30.9181,46.5743
"HSGY","HR01","PISI","HR01001200004",206.2,32.5506,49.1414
"HSGY","HR01","PISI","HR01001200004",210.5,34.1556,51.6708
"HSGY","HR01","PISI","HR01001200004",210.2,34.0422,51.4919
"HSGY","HR01","PISI","HR01001200036",210.2,34.0422,51.4919
"HSGY","HR01","PISI","HR01001300005",150.5,15.619,22.8659
"HSGY","HR01","PISI","HR01001400001",195.8,28.85,43.3311
"HSGY","HR01","PISI","HR01001400001",197.3,29.368,44.1426
"HSGY","HR01","PISI","HR01001400001",199.8,30.2431,45.5148
"HSGY","HR01","PISI","HR01001400001",207.5,33.0312,49.8982
"HSGY","HR01","PISI","HR01001400001",208.7,33.4784,50.6029
"HSGY","HR01","PISI","HR01001400001",213.5,35.3016,53.4801
"HSGY","HR01","PISI","HR01001400024",213.5,35.3016,53.4801
"HSGY","HR01","PISI","HR01001500001",207.0,32.8459,49.6064
"HSGY","HR01","PISI","HR01001500001",207.7,33.1055,50.0153
"HSGY","HR01","PISI","HR01001500001",209.8,33.8913,51.254
"HSGY","HR01","PISI","HR01001500006",152.0,15.9844,23.423
"HSGY","HR01","PISI","HR01001500006",159.3,17.8322,26.2485
"HSGY","HR01","PISI","HR01001600002",164.9,19.3284,28.5459
"HSGY","HR01","PISI","HR01001600002",165.0,19.3558,28.588
"HSGY","HR01","PISI","HR01001600002",167.0,19.9073,29.437
"HSGY","HR01","PISI","HR01001600002",164.4,19.1921,28.3362
"HSGY","HR01","PISI","HR01001600002",165.0,19.3558,28.588
"HSGY","HR01","PISI","HR01001600007",173.5,21.7613,32.2981
"HSGY","HR01","PISI","HR01001600007",173.9,21.8785,32.4793
"HSGY","HR01","PISI","HR01001600007",174.7,22.1139,32.8435
"HSGY","HR02","PISI","HR02000100001",200.3,30.4199,45.7922
"HSGY","HR02","PISI","HR02000100001",200.5,30.4908,45.9035
"HSGY","HR02","PISI","HR02000100001",202.4,31.1689,46.9683
"HSGY","HR02","PISI","HR02000100001",205.6,32.3302,48.7945
"HSGY","HR02","PISI","HR02000100001",197.5,29.4375,44.2514
"HSGY","HR02","PISI","HR02000100001",199.3,30.0669,45.2384
"HSGY","HR02","PISI","HR02000100003",150.4,15.5948,22.829
"HSGY","HR02","PISI","HR02000100003",151.8,15.9354,23.3483
"HSGY","HR02","PISI","HR02000100003",153.9,16.4543,24.1402
"HSGY","HR02","PISI","HR02000100003",156.4,17.0843,25.1033
"HSGY","HR02","PISI","HR02000100004",154.2,16.5292,24.2546
"HSGY","HR02","PISI","HR02000100004",156.0,16.9826,24.9477
"HSGY","HR02","PISI","HR02000100004",159.0,17.754,26.1286
"HSGY","HR02","PISI","HR02000100005",152.8,16.1813,23.7234
"HSGY","HR02","PISI","HR02000100005",154.7,16.6544,24.4459
"HSGY","HR02","PISI","HR02000100005",156.4,17.0843,25.1033
"HSGY","HR02","PISI","HR02000100005",158.2,17.5464,25.8106
"HSGY","HR02","PISI","HR02000100005",150.6,15.6432,22.9028
"HSGY","HR02","PISI","HR02000100008",150.4,15.5948,22.829
"HSGY","HR02","PISI","HR02000100008",151.5,15.8621,23.2364
"HSGY","HR02","PISI","HR02000100011",178.2,23.1609,34.4652
